Date,Pascals,Meters,Celsius,X,Y,Z
0:49:6,100577,62,26,328,327,426
0:49:9,100579,62,26,328,328,427
0:49:12,100580,62,26,329,328,426
0:49:15,100579,62,26,328,327,426
0:49:18,100579,62,26,328,327,426
0:49:21,100580,62,26,328,327,426
0:49:24,100578,62,26,328,327,426
0:49:27,100578,62,26,328,327,426
0:49:30,100579,62,26,329,327,427
0:49:33,100576,62,26,328,327,426
0:49:36,100580,62,26,329,328,426
0:49:39,100576,62,26,329,327,426
0:49:42,100579,62,26,328,328,427
0:49:45,100580,62,26,328,327,427
0:49:48,100579,62,26,328,327,426
0:49:51,100575,62,26,328,327,426
0:49:54,100579,62,26,328,328,427
0:49:57,100579,62,26,328,327,427
0:50:0,100578,62,26,329,327,426
0:50:3,100578,62,26,328,327,426
0:50:6,100579,62,26,328,327,426
0:50:9,100579,62,26,328,327,426
0:50:12,100578,62,26,328,328,426
0:50:14,100580,62,26,328,328,427
0:50:17,100580,62,26,328,327,426
0:50:20,100579,62,26,329,328,426
0:50:23,100580,62,26,328,328,427
0:50:26,100581,62,26,328,328,426
0:50:29,100576,62,26,328,327,426
0:50:32,100577,62,26,328,327,426
0:50:35,100578,62,26,328,327,426
0:50:38,100578,62,26,328,327,426
0:50:41,100578,62,26,328,327,426
0:50:44,100577,62,26,328,328,426
0:50:47,100579,62,26,328,327,427
0:50:50,100579,62,26,329,327,427
0:50:53,100578,62,26,329,327,426
0:50:56,100579,62,26,328,327,426
0:50:59,100579,62,26,328,327,426
0:51:2,100579,62,26,328,327,426
0:51:5,100579,62,26,328,327,426
0:51:8,100578,62,26,328,327,426
0:51:11,100580,62,26,328,327,427
0:51:14,100579,62,26,328,328,427
0:51:17,100578,62,26,328,327,427
0:51:20,100580,62,26,328,328,427
0:51:23,100577,62,26,329,327,426
0:51:26,100578,62,26,328,327,426
0:51:29,100580,62,26,329,328,427
0:51:32,100579,62,26,328,327,426
0:51:35,100580,62,26,329,327,426
0:51:38,100577,62,26,328,327,427
0:51:41,100578,62,26,328,327,426
0:51:44,100578,62,26,328,327,426
0:51:47,100579,62,26,328,327,426
0:51:50,100578,62,26,328,327,427
0:51:53,100582,62,26,328,327,427
0:51:56,100578,62,26,329,327,426
0:51:59,100581,61,26,329,327,426
0:52:2,100579,62,26,328,328,427
0:52:5,100579,62,26,328,327,426
0:52:8,100578,62,26,328,328,426
0:52:11,100578,62,26,328,327,426
0:52:14,100577,62,26,328,327,426
0:52:17,100579,62,26,329,327,426
0:52:20,100578,62,26,328,327,426
0:52:23,100578,62,26,329,328,426
0:52:26,100579,62,26,328,327,426
0:52:29,100577,62,26,328,327,426
0:52:32,100580,62,26,328,327,427
0:52:35,100577,62,26,328,327,426
0:52:38,100578,62,26,328,327,426
0:52:41,100579,62,26,328,328,426
0:52:44,100579,62,26,328,327,427
0:52:46,100581,62,26,328,328,426
0:52:49,100580,62,26,328,327,426
0:52:52,100578,62,26,328,327,426
0:52:55,100580,62,26,328,327,426
0:52:58,100578,62,26,329,327,426
0:53:1,100579,62,26,328,328,426
0:53:4,100579,62,26,329,327,426
0:53:7,100577,62,26,328,328,426
0:53:10,100580,62,26,328,327,427
0:53:13,100578,62,26,328,327,426
0:53:16,100582,62,26,328,327,426
0:53:19,100578,62,26,328,327,426
0:53:22,100580,62,26,329,327,426
0:53:25,100578,62,26,328,327,426
0:53:28,100577,62,26,329,327,426
0:53:31,100582,62,26,328,327,426
0:53:34,100581,62,26,328,327,426
0:53:37,100577,62,26,329,327,426
0:53:40,100577,62,26,328,328,426
0:53:43,100578,62,26,328,328,427
0:53:46,100580,62,26,328,327,426
0:53:49,100580,62,26,328,327,426
0:53:52,100579,62,26,328,328,426
0:53:55,100577,62,26,328,327,426
0:53:58,100577,62,26,328,327,426
0:54:1,100577,62,26,328,327,427
0:54:4,100582,62,26,328,328,426
0:54:7,100576,62,26,328,328,426
0:54:10,100578,62,26,329,327,426
0:54:13,100577,62,26,328,327,426
0:54:16,100579,62,26,328,328,426
0:54:19,100579,62,26,328,327,426
0:54:22,100576,62,26,328,327,426
0:54:25,100577,62,26,328,327,426
0:54:28,100580,62,26,328,328,426
0:54:31,100578,62,26,328,328,426
0:54:34,100582,62,26,328,327,426
0:54:37,100574,62,26,329,327,426
0:54:40,100578,62,26,328,327,426
0:54:43,100580,62,26,328,328,426
0:54:46,100578,62,26,328,327,426
0:54:49,100579,62,26,328,327,426
0:54:52,100580,62,26,328,327,426
0:54:55,100579,62,26,328,327,427
0:54:58,100580,62,26,328,328,426
0:55:1,100577,62,26,328,328,427
0:55:4,100577,62,26,328,328,427
0:55:7,100576,62,26,328,327,426
0:55:10,100581,62,26,328,327,426
0:55:13,100575,62,26,329,327,426
0:55:15,100578,62,26,329,327,426
0:55:18,100582,62,26,328,327,426
0:55:21,100581,62,26,328,327,426
0:55:24,100579,62,26,328,327,426
0:55:27,100578,62,26,328,327,426
0:55:30,100576,62,26,329,327,426
0:55:33,100579,62,26,328,327,426
0:55:36,100580,62,26,329,327,426
0:55:39,100578,62,26,328,328,426
0:55:42,100578,62,26,328,327,426
0:55:45,100579,62,26,328,327,427
0:55:48,100578,62,26,328,327,427
0:55:51,100579,62,26,328,327,426
0:55:54,100581,62,26,329,327,426
0:55:57,100574,62,26,328,327,426
0:56:0,100579,62,26,329,327,427
0:56:3,100579,62,26,328,327,427
0:56:6,100579,62,26,328,327,426
0:56:9,100577,62,26,328,327,426
0:56:12,100579,62,26,328,327,426
0:56:15,100578,62,26,328,327,426
0:56:18,100579,62,26,328,327,426
0:56:21,100579,62,26,328,327,426
0:56:24,100579,62,26,328,328,426
0:56:27,100579,62,26,328,327,426
0:56:30,100577,62,26,328,327,426
0:56:33,100576,62,26,328,327,426
0:56:36,100578,62,26,328,327,426
0:56:39,100579,62,26,328,328,426
0:56:42,100577,62,26,329,327,426
0:56:45,100578,62,26,328,327,427
0:56:48,100578,62,26,329,328,427
0:56:51,100578,62,26,328,328,426
0:56:54,100577,62,26,328,327,426
0:56:57,100577,62,26,328,327,426
0:57:0,100579,62,26,328,328,426
0:57:3,100580,62,26,328,327,427
0:57:6,100582,62,26,329,327,426
0:57:9,100580,62,26,328,327,426
0:57:12,100580,62,26,328,328,427
0:57:15,100578,62,26,328,327,426
0:57:18,100577,62,26,328,327,426
0:57:21,100581,62,26,328,327,427
0:57:24,100576,62,26,328,327,426
0:57:27,100578,62,26,328,327,426
0:57:30,100579,62,26,328,327,426
0:57:33,100577,62,26,328,327,426
0:57:36,100579,62,26,328,327,427
0:57:39,100580,62,26,329,327,427
0:57:42,100579,62,26,329,327,426
0:57:45,100581,62,26,328,327,427
0:57:47,100580,62,26,328,328,426
0:57:50,100578,62,26,328,327,426
0:57:53,100576,62,26,328,328,426
0:57:56,100580,62,26,328,327,426
0:57:59,100578,62,26,328,327,426
0:58:2,100581,62,26,328,327,426
0:58:5,100579,62,26,328,327,426
0:58:8,100578,62,26,328,327,427
0:58:11,100580,62,26,328,328,427
0:58:14,100578,62,26,328,327,426
0:58:17,100580,62,26,328,328,426
0:58:20,100578,62,26,329,327,426
0:58:23,100579,62,26,328,327,426
0:58:26,100576,62,26,328,327,426
0:58:29,100578,62,26,328,327,426
0:58:32,100578,62,26,328,328,426
0:58:35,100578,62,26,328,327,426
0:58:38,100579,62,26,328,328,426
0:58:41,100577,62,26,328,327,426
0:58:44,100581,62,26,328,327,426
0:58:47,100580,62,26,329,327,426
0:58:50,100579,62,26,328,327,426
0:58:53,100583,62,26,328,327,426
0:58:56,100577,62,26,329,327,427
0:58:59,100580,62,26,328,327,426
0:59:2,100580,62,26,328,327,426
0:59:5,100579,62,26,328,327,426
0:59:8,100579,62,26,328,327,426
0:59:11,100576,62,26,328,328,426
0:59:14,100580,62,26,328,328,426
0:59:17,100579,62,26,328,327,426
0:59:20,100575,62,26,328,327,426
0:59:23,100577,62,26,328,328,427
0:59:26,100582,62,26,328,327,426
0:59:29,100579,62,26,329,327,426
0:59:32,100577,62,26,328,328,426
0:59:35,100580,62,26,328,327,427
0:59:38,100577,62,26,328,327,426
0:59:41,100576,62,26,328,327,426
0:59:44,100578,62,26,328,327,426
0:59:47,100577,62,26,329,328,426
0:59:50,100579,62,26,328,327,426
0:59:53,100577,62,26,328,328,426
0:59:56,100580,62,26,328,327,426
0:59:59,100579,62,26,328,327,427
1:0:2,100580,62,26,328,327,427
1:0:5,100579,62,26,328,327,426
1:0:8,100580,62,26,328,328,426
1:0:11,100579,62,26,328,327,426
1:0:14,100577,62,26,328,327,426
1:0:17,100576,62,26,328,327,426
1:0:19,100582,62,26,328,327,427
1:0:22,100578,62,26,329,327,427
1:0:25,100575,62,26,328,327,426
1:0:28,100577,62,26,328,327,426
1:0:31,100577,62,26,328,327,426
1:0:34,100578,62,26,328,327,426
1:0:37,100577,62,26,329,327,426
1:0:40,100578,62,26,328,327,426
1:0:43,100577,62,26,328,327,426
1:0:46,100578,62,26,328,327,426
1:0:49,100578,62,26,328,327,427
1:0:52,100577,62,26,328,327,426
1:0:55,100576,62,26,329,328,426
1:0:58,100577,62,26,328,327,426
1:1:1,100576,62,26,328,327,426
1:1:4,100577,62,26,328,327,426
1:1:7,100579,62,26,328,327,426
1:1:10,100576,62,26,328,328,426
1:1:13,100575,62,26,328,327,426
1:1:16,100578,62,26,328,327,426
1:1:19,100578,62,26,328,327,426
1:1:22,100578,62,26,328,327,426
1:1:25,100577,62,26,328,328,427
1:1:28,100577,62,26,328,327,427
1:1:31,100578,62,26,329,327,426
1:1:34,100578,62,26,328,327,426
1:1:37,100581,62,26,328,328,426
1:1:40,100575,62,26,328,327,426
1:1:43,100576,62,26,328,328,426
1:1:46,100574,62,26,328,327,426
1:1:49,100572,62,26,328,327,426
1:1:52,100578,62,26,328,327,426
1:1:55,100575,62,26,328,327,426
1:1:58,100578,62,26,328,328,426
1:2:1,100576,62,26,329,328,426
1:2:4,100578,62,26,328,327,426
1:2:7,100579,62,26,328,327,426
1:2:10,100577,62,26,328,327,426
1:2:13,100578,62,26,329,327,426
1:2:16,100576,62,26,328,327,426
1:2:19,100576,62,26,329,327,427
1:2:22,100576,62,26,328,328,426
1:2:25,100577,62,26,328,327,426
1:2:28,100576,62,26,328,327,426
1:2:31,100576,62,26,328,327,426
1:2:34,100578,62,26,328,328,426
1:2:37,100575,62,26,328,327,427
1:2:40,100575,62,26,328,327,426
1:2:43,100576,62,26,328,327,426
1:2:46,100575,62,26,328,327,426
1:2:48,100577,62,26,328,328,426
1:2:51,100577,62,26,328,327,426
1:2:54,100573,62,26,328,328,426
1:2:57,100578,62,26,328,327,426
1:3:0,100577,62,26,328,327,426
1:3:3,100577,62,26,329,327,426
1:3:6,100576,62,26,329,327,426
1:3:9,100575,62,26,328,327,427
1:3:12,100574,62,26,328,327,427
1:3:15,100572,62,26,329,327,426
1:3:18,100576,62,26,328,328,427
1:3:21,100579,62,26,328,327,426
1:3:24,100579,62,26,328,327,427
1:3:27,100575,62,26,328,328,427
1:3:30,100579,62,26,328,328,426
1:3:33,100578,62,26,328,327,426
1:3:36,100580,62,26,328,327,427
1:3:39,100577,62,26,328,328,426
1:3:42,100578,62,26,328,327,427
1:3:45,100576,62,26,328,327,426
1:3:48,100579,62,26,328,327,426
1:3:51,100580,62,26,329,327,426
1:3:54,100581,62,26,329,327,427
1:3:57,100574,62,26,328,327,427
1:4:0,100574,62,26,328,327,427
1:4:3,100576,62,26,328,327,426
1:4:6,100579,62,26,328,327,427
1:4:9,100576,62,26,329,328,426
1:4:12,100578,62,26,329,327,427
1:4:15,100578,62,26,329,328,427
1:4:18,100578,62,26,328,327,426
1:4:21,100575,62,26,328,327,426
1:4:24,100578,62,26,328,328,426
1:4:27,100578,62,26,328,327,426
1:4:30,100576,62,26,328,327,426
1:4:33,100572,62,26,328,328,426
1:4:36,100576,62,26,328,328,426
1:4:39,100577,62,26,328,327,426
1:4:42,100580,62,26,328,327,426
1:4:45,100579,62,26,329,327,426
1:4:48,100577,62,26,328,327,426
1:4:51,100580,62,26,328,328,427
1:4:54,100577,62,26,328,328,426
1:4:57,100578,62,26,329,327,426
1:5:0,100579,62,26,328,327,427
1:5:3,100578,62,26,328,327,426
1:5:6,100575,62,26,328,327,426
1:5:9,100580,62,26,328,327,427
1:5:12,100577,62,26,328,328,427
1:5:15,100578,62,26,328,328,426
1:5:18,100577,62,26,329,327,426
1:5:20,100577,62,26,329,327,426
1:5:23,100575,62,26,328,327,426
1:5:26,100576,62,26,328,327,426
1:5:29,100578,62,26,328,327,426
1:5:32,100578,62,26,328,327,426
1:5:35,100577,62,26,329,327,426
1:5:38,100577,62,26,329,327,427
1:5:41,100579,62,26,328,328,426
1:5:44,100579,62,26,328,328,426
1:5:47,100578,62,26,328,328,427
1:5:50,100579,62,26,329,328,427
1:5:53,100576,62,26,328,327,426
1:5:56,100576,62,26,328,328,427
1:5:59,100580,62,26,328,327,426
1:6:2,100576,62,26,328,327,426
1:6:5,100576,62,26,329,327,426
1:6:8,100575,62,26,328,327,426
1:6:11,100580,62,26,328,327,426
1:6:14,100576,62,26,328,327,426
1:6:17,100579,62,26,328,327,427
1:6:20,100578,62,26,329,327,426
1:6:23,100580,62,26,328,327,426
1:6:26,100576,62,26,329,328,426
1:6:29,100578,62,26,328,327,427
1:6:32,100575,62,26,328,328,426
1:6:35,100576,62,26,328,327,426
1:6:38,100578,62,26,328,327,426
1:6:41,100579,62,26,328,328,426
1:6:44,100578,62,26,328,327,427
1:6:47,100579,62,26,328,327,426
1:6:50,100577,62,26,328,327,426
1:6:53,100578,62,26,328,327,427
1:6:56,100579,62,26,328,327,426
1:6:59,100578,62,26,329,328,427
1:7:2,100582,62,26,328,327,426
1:7:5,100576,62,26,328,327,426
1:7:8,100581,62,26,328,327,426
1:7:11,100581,62,26,328,327,426
1:7:14,100581,62,26,328,327,426
1:7:17,100577,62,26,328,328,426
1:7:20,100579,62,26,328,327,427
1:7:23,100578,62,26,328,327,426
1:7:26,100582,62,26,328,328,426
1:7:29,100583,62,26,328,327,426
1:7:32,100579,62,26,328,328,426
1:7:35,100578,62,26,328,327,426
1:7:38,100580,62,26,329,328,426
1:7:41,100581,62,26,328,327,426
1:7:44,100581,62,26,328,327,426
1:7:47,100579,62,26,328,327,426
1:7:50,100578,62,26,328,328,426
1:7:52,100579,62,26,328,327,427
1:7:55,100579,62,26,328,327,426
1:7:58,100580,62,26,328,328,426
1:8:1,100578,62,26,328,327,426
1:8:4,100580,62,26,328,327,427
1:8:7,100579,62,26,329,327,426
1:8:10,100582,62,26,328,327,427
1:8:13,100581,62,26,328,327,426
1:8:16,100581,62,26,328,327,426
1:8:19,100578,62,26,328,328,427
1:8:22,100577,62,26,328,327,426
1:8:25,100580,62,26,328,328,426
1:8:28,100580,62,26,328,327,426
1:8:31,100581,62,26,328,328,427
1:8:34,100577,62,26,328,327,426
1:8:37,100581,62,26,329,327,426
1:8:40,100577,62,26,329,328,427
1:8:43,100580,62,26,328,327,426
1:8:46,100581,62,26,329,327,426
1:8:49,100578,62,26,328,327,426
1:8:52,100577,62,26,328,327,426
1:8:55,100578,62,26,328,328,426
1:8:58,100580,62,26,328,328,427
1:9:1,100580,62,26,329,328,427
1:9:4,100579,62,26,328,327,426
1:9:7,100582,62,26,328,327,426
1:9:10,100582,62,26,328,327,426
1:9:13,100583,62,26,329,327,426
1:9:16,100581,62,26,328,327,427
1:9:19,100580,62,26,328,327,426
1:9:22,100580,62,26,328,327,426
1:9:25,100577,62,26,328,327,426
1:9:28,100581,62,26,328,328,427
1:9:31,100581,62,26,328,327,426
1:9:34,100581,62,26,329,327,426
1:9:37,100581,62,26,328,327,426
1:9:40,100576,62,26,328,327,426
1:9:43,100582,62,26,328,327,426
1:9:46,100581,62,26,329,327,426
1:9:49,100582,61,26,328,327,426
1:9:52,100581,62,26,328,327,426
1:9:55,100582,62,26,328,327,426
1:9:58,100577,62,26,328,327,426
1:10:1,100580,62,26,328,327,426
1:10:4,100584,62,26,328,328,426
1:10:7,100581,62,26,328,328,426
1:10:10,100580,62,26,328,327,426
1:10:13,100581,62,26,328,327,426
1:10:16,100581,62,26,328,328,426
1:10:19,100579,62,26,328,327,427
1:10:21,100582,62,26,328,328,426
1:10:24,100580,62,26,328,327,426
1:10:27,100582,62,26,328,327,426
1:10:30,100580,62,26,328,327,426
1:10:33,100577,62,26,328,328,426
1:10:36,100578,62,26,328,327,426
1:10:39,100580,62,26,328,328,427
1:10:42,100579,62,26,328,327,426
1:10:45,100580,62,26,328,327,426
1:10:48,100579,62,26,328,327,426
1:10:51,100581,62,26,328,328,426
1:10:54,100581,62,26,328,327,426
1:10:57,100583,62,26,328,328,426
1:11:0,100579,62,26,328,328,426
1:11:3,100581,62,26,328,327,427
1:11:6,100577,62,26,328,327,426
1:11:9,100580,62,26,328,327,426
1:11:12,100577,62,26,328,327,426
1:11:15,100581,62,26,328,327,426
1:11:18,100584,62,26,328,327,427
1:11:21,100584,62,26,328,327,426
1:11:24,100580,62,26,328,327,426
1:11:27,100578,62,26,328,327,427
1:11:30,100581,62,26,328,327,426
1:11:33,100581,62,26,328,328,426
1:11:36,100578,62,26,328,328,426
1:11:39,100581,62,26,328,328,426
1:11:42,100580,61,26,328,327,426
1:11:45,100582,62,26,328,327,426
1:11:48,100582,62,26,328,327,427
1:11:51,100581,62,26,328,328,426
1:11:54,100581,62,26,328,327,426
1:11:57,100582,62,26,328,327,426
1:12:0,100581,62,26,329,327,427
1:12:3,100579,62,26,329,327,426
1:12:6,100581,62,26,328,328,426
1:12:9,100581,62,26,329,327,426
1:12:12,100582,62,26,328,327,426
1:12:15,100579,62,26,328,327,426
1:12:18,100582,62,26,328,327,426
1:12:21,100583,62,26,328,328,426
1:12:24,100580,61,26,328,327,426
1:12:27,100582,61,26,328,327,426
1:12:30,100583,62,26,328,328,426
1:12:33,100583,62,26,328,327,426
1:12:36,100582,62,26,328,327,426
1:12:39,100581,62,26,328,327,426
1:12:42,100582,62,26,329,327,427
1:12:45,100582,62,26,328,327,426
1:12:48,100582,62,26,328,327,426
1:12:51,100583,62,26,328,327,426
1:12:53,100580,62,26,329,327,426
1:12:56,100583,62,26,328,327,426
1:12:59,100583,61,26,328,327,426
1:13:2,100580,62,26,328,327,426
1:13:5,100583,62,26,328,327,426
1:13:8,100583,62,26,328,328,427
1:13:11,100579,62,26,328,327,427
1:13:14,100583,61,26,328,328,426
1:13:17,100585,62,26,328,327,426
1:13:20,100585,62,26,328,328,426
1:13:23,100579,62,26,328,328,427
1:13:26,100581,62,26,328,328,426
1:13:29,100582,62,26,328,327,426
1:13:32,100582,61,26,328,327,427
1:13:35,100583,61,26,328,328,426
1:13:38,100583,61,26,328,327,426
1:13:41,100585,61,26,329,327,426
1:13:44,100582,62,26,328,327,426
1:13:47,100582,62,26,328,327,426
1:13:50,100580,61,26,328,327,427
1:13:53,100583,61,26,328,327,427
1:13:56,100584,62,26,328,328,426
1:13:59,100582,62,26,328,327,426
1:14:2,100582,62,26,328,327,426
1:14:5,100582,62,26,328,327,426
1:14:8,100586,61,26,328,328,426
1:14:11,100583,62,26,328,327,426
1:14:14,100587,62,26,328,327,427
1:14:17,100584,61,26,328,327,426
1:14:20,100584,62,26,328,327,426
1:14:23,100583,61,26,328,328,427
1:14:26,100581,62,26,328,327,426
1:14:29,100579,62,26,328,328,426
1:14:32,100585,62,26,328,327,426
1:14:35,100583,62,26,328,328,426
1:14:38,100582,61,26,328,328,426
1:14:41,100585,62,26,328,328,427
1:14:44,100584,61,26,328,328,426
1:14:47,100579,62,26,328,327,426
1:14:50,100585,62,26,328,327,426
1:14:53,100581,62,26,328,327,426
1:14:56,100584,61,26,328,328,426
1:14:59,100582,61,26,328,327,427
1:15:2,100583,62,26,328,327,426
1:15:5,100586,62,26,329,328,426
1:15:8,100585,61,26,328,327,426
1:15:11,100583,61,26,328,328,426
1:15:14,100586,62,26,328,327,426
1:15:17,100584,61,26,328,327,426
1:15:20,100583,61,26,328,327,426
1:15:23,100585,62,26,328,328,427
1:15:25,100584,62,26,328,328,426
1:15:28,100584,61,26,328,327,426
1:15:31,100585,61,26,328,327,426
1:15:34,100583,62,26,328,328,426
1:15:37,100583,61,26,328,327,427
1:15:40,100584,61,26,328,327,426
1:15:43,100582,62,26,328,327,426
1:15:46,100585,61,26,328,327,426
1:15:49,100581,61,26,328,328,427
1:15:52,100585,62,26,328,327,426
1:15:55,100585,61,26,328,327,426
1:15:58,100587,62,26,328,327,426
1:16:1,100583,61,26,329,327,426
1:16:4,100582,62,26,328,327,426
1:16:7,100583,62,26,329,327,427
1:16:10,100584,61,26,328,327,427
1:16:13,100584,62,26,328,327,426
1:16:16,100584,62,26,329,328,426
1:16:19,100587,62,26,329,327,426
1:16:22,100582,62,26,328,328,427
1:16:25,100585,62,26,328,327,426
1:16:28,100584,61,26,328,327,426
1:16:31,100585,62,26,328,327,426
1:16:34,100583,62,26,328,327,426
1:16:37,100585,62,26,329,327,426
1:16:40,100586,61,26,329,327,426
1:16:43,100582,61,26,328,327,426
1:16:46,100589,61,26,328,328,426
1:16:49,100585,61,26,328,327,427
1:16:52,100583,61,26,329,328,427
1:16:55,100585,61,26,328,327,426
1:16:58,100584,62,26,328,328,426
1:17:1,100585,62,26,328,327,426
1:17:4,100582,61,26,328,328,426
1:17:7,100587,61,26,329,328,427
1:17:10,100586,61,26,328,327,427
1:17:13,100587,61,26,329,327,427
1:17:16,100586,61,26,328,327,426
1:17:19,100583,61,26,328,327,426
1:17:22,100583,61,26,328,328,426
1:17:25,100585,61,26,329,327,426
1:17:28,100583,61,26,328,327,427
1:17:31,100583,61,26,328,327,426
1:17:34,100583,61,26,328,327,426
1:17:37,100584,61,26,328,327,426
1:17:40,100583,61,26,328,328,427
1:17:43,100586,62,26,328,327,426
1:17:46,100584,61,26,328,327,426
1:17:49,100585,62,26,329,328,426
1:17:52,100584,61,26,328,328,426
1:17:54,100585,61,26,328,327,426
1:17:57,100585,61,26,328,328,427
1:18:0,100586,61,26,328,327,426
1:18:3,100584,61,26,328,327,426
1:18:6,100588,61,26,328,327,426
1:18:9,100588,61,26,329,327,427
1:18:12,100591,61,26,328,327,426
1:18:15,100587,61,26,328,327,426
1:18:18,100587,61,26,328,327,426
1:18:21,100589,61,26,328,327,426
1:18:24,100587,61,26,328,327,426
1:18:27,100585,61,26,328,327,426
1:18:30,100586,61,26,328,328,426
1:18:33,100588,61,26,328,328,426
1:18:36,100582,61,26,329,327,427
1:18:39,100585,61,26,328,327,426
1:18:42,100586,61,26,329,327,426
1:18:45,100585,61,26,328,328,426
1:18:48,100590,61,26,328,328,426
1:18:51,100587,61,26,329,328,426
1:18:54,100586,61,26,328,327,426
1:18:57,100588,61,26,329,327,426
1:19:0,100586,61,26,328,327,426
1:19:3,100588,62,26,329,327,426
1:19:6,100590,61,26,328,328,426
1:19:9,100584,61,26,328,327,426
1:19:12,100590,61,26,328,327,426
1:19:15,100588,61,26,328,328,426
1:19:18,100589,61,26,328,327,427
1:19:21,100588,61,26,328,328,427
1:19:24,100583,61,26,328,327,426
1:19:27,100587,61,26,328,327,426
1:19:30,100586,61,26,328,327,426
1:19:33,100589,61,26,328,327,426
1:19:36,100585,61,26,328,328,427
1:19:39,100587,62,26,328,328,427
1:19:42,100585,61,26,328,327,427
1:19:45,100590,61,26,328,327,426
1:19:48,100589,61,26,329,327,426
1:19:51,100587,61,26,328,327,426
1:19:54,100587,61,26,329,327,426
1:19:57,100586,61,26,328,327,426
1:20:0,100587,61,26,328,327,426
1:20:3,100586,61,26,328,327,426
1:20:6,100588,61,26,328,328,426
1:20:9,100589,61,26,328,327,427
1:20:12,100587,61,26,328,328,426
1:20:15,100587,61,26,329,327,426
1:20:18,100588,61,26,329,327,426
1:20:21,100587,61,26,328,327,427
1:20:23,100589,61,26,329,327,426
1:20:26,100592,61,26,328,327,426
1:20:29,100587,61,26,328,328,426
1:20:32,100591,61,26,328,327,426
1:20:35,100589,61,26,328,327,426
1:20:38,100586,61,26,328,328,426
1:20:41,100588,61,26,328,327,426
1:20:44,100589,61,26,329,328,426
1:20:47,100587,61,26,328,327,427
1:20:50,100588,61,26,328,327,426
1:20:53,100583,61,26,328,328,426
1:20:56,100584,61,26,328,327,426
